date,platform,age_group,region,device,campaign_type,hour,impressions,month,click_rate,clicks,cpc,cost,conversion_rate,conversions,day,fatigue_factor
2028-08-23,Instagram,36-50,West India,Mobile,Video,7,90583,8,0.061116008027895914,5536,1.3,7196.8,0.12619498067978718,660,1330,0.9468
2028-08-24,Instagram,18-25,West India,Desktop,Image,16,83614,8,0.0423154030448009,3538,1.3,4599.400000000001,0.162924830812386,545,1331,0.94676
2028-08-25,Google,18-25,West India,Desktop,Text,12,22471,8,0.027975903358791614,628,0.9,565.2,0.03667322950160826,21,1332,0.94672
2028-08-26,Instagram,36-50,North India,Mobile,Video,10,15263,8,0.07295205073488113,1113,1.3,1446.9,0.13840201906504626,145,1333,0.94668
2028-08-27,Instagram,36-50,North India,Mobile,Video,19,61309,8,0.07247008436089875,4443,1.3,5775.900000000001,0.08262088162056092,347,1334,0.94664
2028-08-28,Instagram,18-25,West India,Desktop,Video,17,53451,8,0.06785582369850687,3626,1.3,4713.8,0.058721779799342795,200,1335,0.9466
2028-08-29,Google,36-50,South India,Desktop,Text,4,71379,8,0.02466759420581409,1760,0.9,1584.0,0.156893515636694,261,1336,0.94656
2028-08-30,Instagram,26-35,South India,Mobile,Text,5,78969,8,0.10279973958344019,8117,1.3,10552.1,0.1442514477216603,1107,1337,0.94652
2028-08-31,Google,26-35,North India,Desktop,Image,19,12559,8,0.045767176662410966,574,0.9,516.6,0.06264404332101711,33,1338,0.94648
2028-09-01,Google,18-25,North India,Desktop,Image,13,64728,9,0.04149672259860266,2685,0.9,2416.5,0.14931388312490243,378,1339,0.94644
2028-09-02,Google,26-35,West India,Mobile,Image,11,5952,9,0.07225822078881552,430,0.9,387.0,0.06049983692513111,24,1340,0.9464
2028-09-03,Google,26-35,North India,Desktop,Image,3,62726,9,0.0351456661317463,2204,0.9,1983.6000000000001,0.10132946086122555,211,1341,0.94636
2028-09-04,Instagram,18-25,North India,Mobile,Image,6,41610,9,0.0517544755736078,2153,1.3,2798.9,0.13452784896360565,273,1342,0.94632
2028-09-05,Instagram,36-50,West India,Mobile,Image,10,99329,9,0.09333513140331529,9270,1.3,12051.0,0.11473278352958202,1005,1343,0.94628
2028-09-06,Instagram,18-25,West India,Mobile,Video,19,87467,9,0.08047316097778807,7038,1.3,9149.4,0.19093116014401182,1270,1344,0.94624
2028-09-07,Google,26-35,North India,Desktop,Image,1,3153,9,0.05815275174068346,183,0.9,164.70000000000002,0.12004475561313778,19,1345,0.9462
2028-09-08,Google,18-25,South India,Desktop,Text,3,95447,9,0.03642298358439618,3476,0.9,3128.4,0.09394247061680407,308,1346,0.94616
2028-09-09,Google,18-25,North India,Mobile,Image,6,9019,9,0.055761281601023886,502,0.9,451.8,0.161046558000477,75,1347,0.94612
2028-09-10,Instagram,26-35,South India,Mobile,Text,0,86409,9,0.09482400381078603,8193,1.3,10650.9,0.042150970597752545,326,1348,0.94608
2028-09-11,Google,26-35,South India,Mobile,Image,14,98167,9,0.030004103199391025,2945,0.9,2650.5,0.11921342424221965,332,1349,0.94604
2028-09-12,Instagram,18-25,South India,Desktop,Video,19,38929,9,0.041474015368369706,1614,1.3,2098.2000000000003,0.17491242862735415,266,1350,0.946
2028-09-13,Instagram,26-35,West India,Desktop,Video,21,18028,9,0.0818199011731096,1475,1.3,1917.5,0.1884578095902298,262,1351,0.94596
2028-09-14,Google,26-35,West India,Mobile,Text,23,35620,9,0.07627085469994156,2716,0.9,2444.4,0.09839762646712522,252,1352,0.94592
2028-09-15,Instagram,26-35,West India,Mobile,Image,7,49474,9,0.06996208590136194,3461,1.3,4499.3,0.16397248078096316,536,1353,0.94588
2028-09-16,Google,26-35,North India,Mobile,Video,4,11623,9,0.06851091009167294,796,0.9,716.4,0.11363378297733023,85,1354,0.94584
2028-09-17,Instagram,26-35,West India,Mobile,Video,13,86504,9,0.0766384332957275,6629,1.3,8617.7,0.10127760229543331,634,1355,0.9458
2028-09-18,Instagram,26-35,West India,Mobile,Image,17,4809,9,0.04877314001655481,234,1.3,304.2,0.17633368664362736,38,1356,0.94576
2028-09-19,Google,36-50,North India,Desktop,Text,2,93907,9,0.054039677046991474,5074,0.9,4566.6,0.10772480739621107,516,1357,0.94572
2028-09-20,Google,18-25,North India,Mobile,Text,1,52046,9,0.023210338982855534,1208,0.9,1087.2,0.08043422381549989,91,1358,0.94568
2028-09-21,Instagram,26-35,South India,Mobile,Text,21,63496,9,0.08422832901999076,5348,1.3,6952.400000000001,0.15235503657215646,769,1359,0.94564
2028-09-22,Instagram,18-25,North India,Mobile,Video,15,32739,9,0.0717411980837783,2348,1.3,3052.4,0.15461963408184343,343,1360,0.9456
2028-09-23,Google,36-50,North India,Mobile,Image,13,54452,9,0.048255004183952635,2627,0.9,2364.3,0.12284531586101569,304,1361,0.94556
2028-09-24,Instagram,26-35,West India,Mobile,Video,15,74324,9,0.04071959989858569,3026,1.3,3933.8,0.17039437220967033,486,1362,0.94552
2028-09-25,Instagram,18-25,South India,Mobile,Video,10,7977,9,0.062300558540932804,496,1.3,644.8000000000001,0.18923656665909105,87,1363,0.94548
2028-09-26,Instagram,26-35,South India,Mobile,Video,16,35838,9,0.07262015250431857,2602,1.3,3382.6,0.14390332988786667,353,1364,0.9454400000000001
2028-09-27,Google,26-35,North India,Desktop,Video,2,69192,9,0.059909363981022104,4145,0.9,3730.5,0.11252148679909649,440,1365,0.9454
2028-09-28,Instagram,26-35,West India,Mobile,Image,22,5134,9,0.08619868909145036,442,1.3,574.6,0.16729957536290893,69,1366,0.94536
2028-09-29,Instagram,26-35,West India,Desktop,Video,22,54420,9,0.09101084444113959,4952,1.3,6437.6,0.13153762024648355,615,1367,0.94532
2028-09-30,Google,26-35,West India,Mobile,Video,4,30431,9,0.06986798093329562,2126,0.9,1913.4,0.08425803516712232,169,1368,0.94528
2028-10-01,Google,26-35,West India,Mobile,Text,2,70020,10,0.07088526866859324,4963,0.9,4466.7,0.09607073151318195,449,1369,0.94524
2028-10-02,Instagram,26-35,North India,Mobile,Video,14,50565,10,0.043064138852920715,2177,1.3,2830.1,0.051093767146217155,104,1370,0.9452
2028-10-03,Google,36-50,West India,Desktop,Image,22,57993,10,0.031481013773358754,1825,0.9,1642.5,0.1412645692745081,242,1371,0.94516
2028-10-04,Instagram,36-50,South India,Mobile,Video,4,59035,10,0.05149079991385559,3039,1.3,3950.7000000000003,0.07626665411406791,218,1372,0.94512
2028-10-05,Google,26-35,South India,Mobile,Image,21,48312,10,0.08481642280668575,4097,0.9,3687.3,0.061205536862756,236,1373,0.94508
2028-10-06,Google,26-35,North India,Desktop,Image,2,39916,10,0.022540773804804633,899,0.9,809.1,0.16386536704276022,138,1374,0.94504
2028-10-07,Instagram,36-50,West India,Mobile,Image,5,93810,10,0.08000955662297009,7505,1.3,9756.5,0.14815793540422204,1049,1375,0.945
2028-10-08,Google,36-50,West India,Desktop,Text,22,21693,10,0.05038634986625508,1093,0.9,983.7,0.08329322438461552,85,1376,0.94496
2028-10-09,Google,36-50,West India,Mobile,Text,13,39559,10,0.0766551607218615,3032,0.9,2728.8,0.06250956094626778,178,1377,0.94492
2028-10-10,Google,26-35,West India,Mobile,Video,23,83839,10,0.04647545376191748,3896,0.9,3506.4,0.18970640072852796,698,1378,0.9448799999999999
2028-10-11,Instagram,18-25,North India,Mobile,Video,1,51058,10,0.0460325109385674,2350,1.3,3055.0,0.20018598144027605,444,1379,0.94484
2028-10-12,Google,18-25,West India,Desktop,Video,17,86130,10,0.029973727438706053,2581,0.9,2322.9,0.13340348957399026,325,1380,0.9448
2028-10-13,Google,18-25,North India,Mobile,Image,5,85639,10,0.07144210950334534,6118,0.9,5506.2,0.115150117608805,665,1381,0.94476
2028-10-14,Instagram,18-25,West India,Mobile,Image,23,12858,10,0.03413461661725165,438,1.3,569.4,0.07402748880892523,30,1382,0.94472
2028-10-15,Google,26-35,West India,Mobile,Image,4,81538,10,0.06680377294950612,5447,0.9,4902.3,0.12249503696866551,630,1383,0.94468
2028-10-16,Instagram,18-25,South India,Mobile,Video,13,71431,10,0.035690122927079446,2549,1.3,3313.7000000000003,0.12683044295472912,305,1384,0.94464
2028-10-17,Google,36-50,North India,Desktop,Video,16,44324,10,0.053471098282266566,2370,0.9,2133.0,0.18055432851235834,403,1385,0.9446
2028-10-18,Instagram,36-50,South India,Mobile,Video,10,50944,10,0.07793224999860297,3970,1.3,5161.0,0.12249048606337222,459,1386,0.94456
2028-10-19,Google,18-25,North India,Mobile,Video,0,91687,10,0.022297433385320833,2044,0.9,1839.6000000000001,0.14914515209529575,287,1387,0.94452
2028-10-20,Instagram,36-50,West India,Mobile,Text,9,76455,10,0.08038288586009443,6145,1.3,7988.5,0.05821245559931659,337,1388,0.94448
2028-10-21,Google,26-35,West India,Mobile,Text,8,45187,10,0.03265516162937144,1475,0.9,1327.5,0.04479006746749511,62,1389,0.94444
2028-10-22,Google,18-25,North India,Mobile,Text,19,88463,10,0.07601646236642304,6724,0.9,6051.6,0.03686215761259489,233,1390,0.9444
2028-10-23,Google,18-25,South India,Mobile,Video,11,29147,10,0.04824612043862703,1406,0.9,1265.4,0.12961127681869003,171,1391,0.94436
2028-10-24,Google,26-35,North India,Desktop,Text,0,78914,10,0.025187327850919386,1987,0.9,1788.3,0.05078692195329816,94,1392,0.94432
2028-10-25,Google,36-50,North India,Desktop,Text,23,88081,10,0.029556133967036366,2603,0.9,2342.7000000000003,0.14461293550962706,355,1393,0.94428
2028-10-26,Google,26-35,West India,Mobile,Video,17,79593,10,0.04972422429182367,3957,0.9,3561.3,0.18212840925561524,679,1394,0.94424
2028-10-27,Instagram,26-35,South India,Desktop,Text,11,2360,10,0.08469228004616658,199,1.3,258.7,0.1281625455587354,23,1395,0.9442
2028-10-28,Google,36-50,North India,Mobile,Video,1,3048,10,0.04532690734546556,138,0.9,124.2,0.1738096273935511,21,1396,0.94416
2028-10-29,Google,26-35,South India,Mobile,Video,0,40020,10,0.059293377200955705,2372,0.9,2134.8,0.10135569339021375,226,1397,0.94412
2028-10-30,Instagram,36-50,South India,Mobile,Video,0,44935,10,0.09882415498277286,4440,1.3,5772.0,0.21528798403719243,901,1398,0.94408
2028-10-31,Instagram,36-50,North India,Mobile,Image,0,23482,10,0.08280991072264389,1944,1.3,2527.2000000000003,0.17041964053546227,312,1399,0.94404
2028-11-01,Google,26-35,South India,Mobile,Video,21,92199,11,0.04795679572276889,4421,0.9,3978.9,0.10636510588441117,443,1400,0.944
2028-11-02,Google,36-50,West India,Desktop,Text,11,33973,11,0.026238407580889012,891,0.9,801.9,0.15117319378079289,126,1401,0.94396
2028-11-03,Google,26-35,West India,Desktop,Text,6,16185,11,0.05443835806598315,881,0.9,792.9,0.07212718901456888,59,1402,0.94392
2028-11-04,Instagram,36-50,West India,Mobile,Video,3,20699,11,0.09807805328281544,2030,1.3,2639.0,0.04996948377304437,95,1403,0.94388
2028-11-05,Instagram,18-25,West India,Mobile,Image,20,56885,11,0.1244311205484128,7078,1.3,9201.4,0.09140996808182328,609,1404,0.94384
2028-11-06,Google,36-50,South India,Desktop,Image,19,42582,11,0.0380722254793951,1621,0.9,1458.9,0.19761731014121325,302,1405,0.9438
2028-11-07,Instagram,36-50,West India,Mobile,Image,3,19061,11,0.04100435730614093,781,1.3,1015.3000000000001,0.12892117566324568,94,1406,0.94376
2028-11-08,Instagram,26-35,North India,Mobile,Text,14,78015,11,0.10470024872303578,8168,1.3,10618.4,0.11092317007226224,855,1407,0.94372
2028-11-09,Instagram,36-50,West India,Mobile,Image,0,45597,11,0.07677517526955892,3500,1.3,4550.0,0.07336860129218702,241,1408,0.94368
2028-11-10,Instagram,18-25,North India,Mobile,Image,5,11892,11,0.10924479123290746,1299,1.3,1688.7,0.05740737267438337,69,1409,0.94364
2028-11-11,Google,18-25,North India,Mobile,Video,13,24931,11,0.040060868269292775,998,0.9,898.2,0.1869274658372192,175,1410,0.9436
2028-11-12,Google,36-50,West India,Desktop,Image,13,25654,11,0.05003906077518731,1283,0.9,1154.7,0.09787490865493852,117,1411,0.94356
2028-11-13,Google,36-50,West India,Desktop,Image,9,89478,11,0.04738720371802274,4240,0.9,3816.0,0.04057506188824332,162,1412,0.94352
2028-11-14,Google,18-25,South India,Mobile,Image,6,59820,11,0.05343890533577296,3196,0.9,2876.4,0.08931387692847619,268,1413,0.94348
2028-11-15,Google,26-35,North India,Desktop,Video,22,54886,11,0.05012414272244748,2751,0.9,2475.9,0.07683884448695175,199,1414,0.9434400000000001
2028-11-16,Instagram,18-25,West India,Mobile,Video,23,73470,11,0.10068547159489495,7397,1.3,9616.1,0.14943373926139164,1042,1415,0.9434
2028-11-17,Google,18-25,South India,Mobile,Image,22,96269,11,0.08247829192196214,7940,0.9,7146.0,0.16044296817189385,1200,1416,0.94336
2028-11-18,Google,36-50,West India,Desktop,Text,21,86148,11,0.07106370305422384,6121,0.9,5508.900000000001,0.09320232143856953,537,1417,0.94332
2028-11-19,Google,36-50,West India,Mobile,Text,11,98391,11,0.028207325541188107,2775,0.9,2497.5,0.056121984122067155,146,1418,0.94328
2028-11-20,Instagram,18-25,West India,Mobile,Video,23,75842,11,0.08616061698698481,6534,1.3,8494.2,0.05773802988191093,355,1419,0.94324
2028-11-21,Google,26-35,North India,Mobile,Image,18,66324,11,0.0870149558832335,5771,0.9,5193.900000000001,0.07970002260885233,432,1420,0.9432
2028-11-22,Google,18-25,West India,Desktop,Text,8,83080,11,0.024063299332159237,1999,0.9,1799.1000000000001,0.12990964061287918,244,1421,0.94316
2028-11-23,Google,18-25,South India,Desktop,Image,2,66027,11,0.03657867179836079,2415,0.9,2173.5,0.10860508441093837,247,1422,0.94312
2028-11-24,Google,26-35,West India,Desktop,Video,3,2425,11,0.02200860771079068,53,0.9,47.7,0.0903781852189181,3,1423,0.94308
2028-11-25,Instagram,18-25,West India,Mobile,Text,12,2733,11,0.06080322243638565,166,1.3,215.8,0.03646624851570975,5,1424,0.94304
2028-11-26,Instagram,18-25,South India,Desktop,Video,9,46375,11,0.08841625226521965,4100,1.3,5330.0,0.1444722672546801,558,1425,0.9430000000000001
2028-11-27,Google,36-50,South India,Mobile,Image,13,65411,11,0.046539877165677146,3044,0.9,2739.6,0.14946260466087744,428,1426,0.94296
2028-11-28,Instagram,26-35,North India,Desktop,Video,5,11603,11,0.08580313290472716,995,1.3,1293.5,0.07597658235463432,70,1427,0.94292
2028-11-29,Instagram,36-50,North India,Mobile,Video,7,13152,11,0.10654110013249724,1401,1.3,1821.3,0.13133533879473144,173,1428,0.9428799999999999
2028-11-30,Instagram,36-50,North India,Mobile,Video,18,16801,11,0.044308554013405346,744,1.3,967.2,0.11274990077913356,78,1429,0.94284
2028-12-01,Google,26-35,North India,Mobile,Video,9,85442,12,0.07097661765418753,6064,0.9,5457.6,0.15795004918899297,902,1430,0.9428
2028-12-02,Google,26-35,South India,Desktop,Text,21,57318,12,0.05262546453564719,3016,0.9,2714.4,0.15005318176483773,426,1431,0.94276
2028-12-03,Google,18-25,West India,Desktop,Image,4,95973,12,0.01889944900069531,1813,0.9,1631.7,0.08298684380995654,141,1432,0.94272
2028-12-04,Instagram,36-50,West India,Mobile,Text,4,17985,12,0.03910267589739096,703,1.3,913.9,0.1416677581921304,93,1433,0.94268
2028-12-05,Google,26-35,West India,Mobile,Image,4,93471,12,0.049070581065756694,4586,0.9,4127.400000000001,0.13897325175811445,600,1434,0.94264
2028-12-06,Google,36-50,North India,Desktop,Image,8,22068,12,0.039414442867437414,869,0.9,782.1,0.04294309300828994,34,1435,0.9426
2028-12-07,Google,36-50,South India,Mobile,Image,22,14531,12,0.067380336165293,979,0.9,881.1,0.16585140622387531,152,1436,0.94256
2028-12-08,Instagram,26-35,South India,Desktop,Image,8,35288,12,0.06939667493522668,2448,1.3,3182.4,0.12017256778267013,277,1437,0.94252
2028-12-09,Google,18-25,South India,Desktop,Image,14,92017,12,0.04361122681678981,4012,0.9,3610.8,0.1896009773390676,716,1438,0.94248
2028-12-10,Instagram,36-50,West India,Mobile,Text,8,92762,12,0.04628216769313532,4293,1.3,5580.900000000001,0.07251214817166664,293,1439,0.9424399999999999
2028-12-11,Instagram,26-35,North India,Mobile,Image,13,67653,12,0.046702468026077644,3159,1.3,4106.7,0.11663141666513756,346,1440,0.9424
2028-12-12,Google,18-25,South India,Mobile,Video,5,99197,12,0.06197688253725643,6147,0.9,5532.3,0.22949581464262578,1328,1441,0.94236
2028-12-13,Instagram,36-50,North India,Mobile,Text,21,41068,12,0.12002886072526327,4929,1.3,6407.7,0.06295460781877033,292,1442,0.94232
2028-12-14,Google,26-35,South India,Mobile,Text,19,13459,12,0.07377302687423726,992,0.9,892.8000000000001,0.09917871896192218,92,1443,0.94228
2028-12-15,Instagram,36-50,North India,Desktop,Image,7,87641,12,0.08989826442642186,7878,1.3,10241.4,0.1380818994427142,1024,1444,0.94224
2028-12-16,Google,26-35,South India,Mobile,Video,1,86000,12,0.07225337988225601,6213,0.9,5591.7,0.18051503700899035,1056,1445,0.9422
2028-12-17,Instagram,26-35,North India,Mobile,Video,4,33554,12,0.06322702534117833,2121,1.3,2757.3,0.1794570413473676,358,1446,0.94216
2028-12-18,Instagram,36-50,South India,Mobile,Image,16,71313,12,0.05249011146834792,3743,1.3,4865.900000000001,0.12404868863198641,437,1447,0.94212
2028-12-19,Instagram,36-50,South India,Mobile,Image,9,77968,12,0.10399369932775539,8108,1.3,10540.4,0.09311386354990138,710,1448,0.94208
2028-12-20,Instagram,26-35,North India,Desktop,Video,13,15271,12,0.03476233201190805,530,1.3,689.0,0.13099950373681674,65,1449,0.94204
2028-12-21,Google,18-25,North India,Mobile,Text,17,4801,12,0.060590732310073274,290,0.9,261.0,0.0718629815769096,18,1450,0.942
2028-12-22,Instagram,36-50,West India,Mobile,Text,0,73593,12,0.039461250834037516,2904,1.3,3775.2000000000003,0.054995233895754836,149,1451,0.94196
2028-12-23,Instagram,26-35,North India,Desktop,Image,21,27511,12,0.1044817483476795,2874,1.3,3736.2000000000003,0.1118109704490387,302,1452,0.94192
2028-12-24,Instagram,26-35,South India,Mobile,Text,1,74046,12,0.08055696704800484,5964,1.3,7753.2,0.04373301449066543,244,1453,0.94188
2028-12-25,Google,18-25,South India,Mobile,Text,3,74635,12,0.03797150068172791,2834,0.9,2550.6,0.042187707161877454,112,1454,0.94184
2028-12-26,Instagram,18-25,North India,Mobile,Video,12,81729,12,0.05421220373352035,4430,1.3,5759.0,0.055905936894724305,232,1455,0.9418
2028-12-27,Instagram,18-25,West India,Desktop,Text,15,56233,12,0.054977940493210566,3091,1.3,4018.3,0.11404072956842784,331,1456,0.94176
2028-12-28,Instagram,36-50,North India,Mobile,Video,4,21011,12,0.04003614272955986,841,1.3,1093.3,0.11055510134636641,86,1457,0.94172
2028-12-29,Google,26-35,South India,Desktop,Image,22,63963,12,0.03163951947656176,2023,0.9,1820.7,0.12009373808247885,227,1458,0.94168
2028-12-30,Instagram,26-35,South India,Desktop,Image,9,49900,12,0.05918924374789581,2953,1.3,3838.9,0.09688342486491101,269,1459,0.94164
2028-12-31,Google,26-35,West India,Mobile,Video,16,21764,12,0.025065418465105217,545,0.9,490.5,0.09061088572459228,46,1460,0.9416
2029-01-01,Instagram,18-25,North India,Mobile,Video,10,52694,1,0.05099842981047127,2687,1.3,3493.1,0.10278550392025064,259,1461,0.94156
2029-01-02,Google,26-35,South India,Mobile,Image,4,70986,1,0.031846828456911745,2260,0.9,2034.0,0.07378023810863786,156,1462,0.94152
2029-01-03,Instagram,36-50,South India,Mobile,Video,14,81085,1,0.049253632497175605,3993,1.3,5190.900000000001,0.17823446142777516,669,1463,0.94148
2029-01-04,Instagram,18-25,South India,Desktop,Image,3,7960,1,0.07841396072109762,624,1.3,811.2,0.05966726615753715,34,1464,0.94144
2029-01-05,Google,18-25,North India,Mobile,Image,6,17583,1,0.02633324150619112,463,0.9,416.7,0.10674779514958706,46,1465,0.9414
2029-01-06,Instagram,18-25,North India,Mobile,Image,9,73532,1,0.04441157896312276,3265,1.3,4244.5,0.10141799021477549,311,1466,0.94136
2029-01-07,Google,18-25,West India,Desktop,Image,22,85103,1,0.06996900386099351,5954,0.9,5358.6,0.0822693064843089,460,1467,0.94132
2029-01-08,Instagram,36-50,South India,Mobile,Image,23,15201,1,0.09646314871471343,1466,1.3,1905.8,0.05975256597510887,81,1468,0.94128
2029-01-09,Instagram,26-35,South India,Mobile,Image,3,71579,1,0.041442888664923315,2966,1.3,3855.8,0.15231708741282043,424,1469,0.94124
